degree_prefix,new_course_id,old_course_id,weight,source_level,source_key,predecessor_pass_rate,predecessor_avg_mark,predecessor_support
39.111,1412.111,195.111,0.1024258760107816,2,195.111,0.8106906428172369,61.7671029288254,76
40.111,1282.111,45.111,1.0,2,45.111,0.8361824560823942,64.56549060840005,738
40.111,1303.111,182.111,0.6384615384615384,2,182.111,0.8332650651500461,63.7926396229829,83
40.111,1303.111,59.111,0.3615384615384615,2,59.111,0.9377059956784292,75.75584897264535,47
40.111,1332.111,73.111,0.8978444236176195,2,73.111,0.8658755641211194,67.85648454107078,958
40.111,1332.111,191.111,0.1021555763823805,2,191.111,0.6885759822515871,58.76466574548247,109
40.111,1346.111,518.111,0.6166832174776564,2,518.111,0.864003590811942,70.02596237311582,621
40.111,1346.111,122.111,0.2552135054617676,2,122.111,0.8657989231424359,68.81098152045934,257
40.111,1346.111,205.111,0.0794438927507447,2,205.111,0.7782630171045475,65.70641881167238,80
40.111,1346.111,406.111,0.0486593843098311,2,406.111,0.6931348073978949,54.15423016184403,49
40.111,1365.111,118.111,1.0,2,118.111,0.7015590348112428,57.79946910445885,1408
40.111,1372.111,70.111,0.864,2,70.111,0.7625184703022857,58.42741705138148,1404
40.111,1372.111,155.111,0.136,2,155.111,0.692225318300642,58.09809909198024,221
40.111,1373.111,44.111,1.0,2,44.111,0.7184940686224448,59.973819981978224,1025
40.111,1375.111,1.111,0.8691037735849056,2,1.111,0.7609279127914691,63.956252932508185,1474
40.111,1375.111,154.111,0.1308962264150943,2,154.111,0.6728359574812179,57.44066893044313,222
40.111,1376.111,2.111,0.8275862068965517,2,2.111,0.8105839658470665,68.32832856689963,984
40.111,1376.111,161.111,0.1724137931034483,2,161.111,0.6036724520464656,52.242852805187724,205
40.111,1409.111,24.111,1.0,2,24.111,0.9598682856774494,74.59271039583884,84
40.111,1422.111,967.111,0.9502002258958824,2,967.111,0.915228197294636,70.32053503139608,9254
40.111,1422.111,150.111,0.0197145497484341,2,150.111,0.8718221778795036,67.635103213053,192
40.111,1422.111,398.111,0.0152993120443577,2,398.111,0.8569603651506198,64.61326556903691,149
40.111,1422.111,173.111,0.009138515247972,2,173.111,0.7231770799124289,57.464604414378336,89
40.111,1422.111,584.111,0.0056473970633535,2,584.111,0.8910173561393966,69.54189174889652,55
40.111,1423.111,956.111,0.876337992696134,2,956.111,0.7671337300057967,64.63069807725566,6959
40.111,1423.111,830.111,0.0457121269361541,2,830.111,0.6862305527688113,56.97034433725127,363
40.111,1423.111,221.111,0.0303488225664274,2,221.111,0.8997176310745393,74.08675050255647,241
40.111,1423.111,151.111,0.0288376778743231,2,151.111,0.6740012116885733,56.19936498460738,229
40.111,1423.111,391.111,0.0187633799269613,2,391.111,0.839208885860679,65.76119456311974,149
40.111,1424.111,962.111,0.8595703751202308,2,962.111,0.864144611986335,69.63761461931759,5362
40.111,1424.111,836.111,0.0440846425136261,2,836.111,0.748563734611711,61.39200637683809,275
40.111,1424.111,222.111,0.0371914075024046,2,222.111,0.9239138956764077,73.36365825860015,232
40.111,1424.111,157.111,0.030298172491183,2,157.111,0.8317047928729892,63.01264057974755,189
40.111,1424.111,392.111,0.0288554023725553,2,392.111,0.7441315085522737,61.06320940583619,180
40.111,1425.111,1019.111,0.9471109040074556,2,1019.111,0.8986110897700011,74.25058552782552,4065
40.111,1425.111,152.111,0.0528890959925442,2,152.111,0.6511186304066994,54.82446105735723,227
40.111,1426.111,1018.111,1.0,2,1018.111,0.8280695551422148,64.2545218804515,2831
40.111,1429.111,1021.111,1.0,2,1021.111,0.8780724944939554,69.49067844544612,6026
41.111,1422.111,967.111,0.9502002258958824,2,967.111,0.915228197294636,70.32053503139608,9254
41.111,1422.111,150.111,0.0197145497484341,2,150.111,0.8718221778795036,67.635103213053,192
41.111,1422.111,398.111,0.0152993120443577,2,398.111,0.8569603651506198,64.61326556903691,149
41.111,1422.111,173.111,0.009138515247972,2,173.111,0.7231770799124289,57.464604414378336,89
41.111,1422.111,584.111,0.0056473970633535,2,584.111,0.8910173561393966,69.54189174889652,55
41.111,1423.111,956.111,0.876337992696134,2,956.111,0.7671337300057967,64.63069807725566,6959
41.111,1423.111,830.111,0.0457121269361541,2,830.111,0.6862305527688113,56.97034433725127,363
41.111,1423.111,221.111,0.0303488225664274,2,221.111,0.8997176310745393,74.08675050255647,241
41.111,1423.111,151.111,0.0288376778743231,2,151.111,0.6740012116885733,56.19936498460738,229
41.111,1423.111,391.111,0.0187633799269613,2,391.111,0.839208885860679,65.76119456311974,149
41.111,1424.111,962.111,0.8595703751202308,2,962.111,0.864144611986335,69.63761461931759,5362
41.111,1424.111,836.111,0.0440846425136261,2,836.111,0.748563734611711,61.39200637683809,275
41.111,1424.111,222.111,0.0371914075024046,2,222.111,0.9239138956764077,73.36365825860015,232
41.111,1424.111,157.111,0.030298172491183,2,157.111,0.8317047928729892,63.01264057974755,189
41.111,1424.111,392.111,0.0288554023725553,2,392.111,0.7441315085522737,61.06320940583619,180
41.111,1425.111,1019.111,0.9471109040074556,2,1019.111,0.8986110897700011,74.25058552782552,4065
41.111,1425.111,152.111,0.0528890959925442,2,152.111,0.6511186304066994,54.82446105735723,227
41.111,1426.111,1018.111,1.0,2,1018.111,0.8280695551422148,64.2545218804515,2831
41.111,1429.111,1021.111,1.0,2,1021.111,0.8780724944939554,69.49067844544612,6026
41.111,1430.111,1015.111,0.7064291247095275,2,1015.111,0.9129037572000588,75.29575309138116,912
41.111,1430.111,847.111,0.1541440743609605,2,847.111,0.7800287749335832,64.67873005099194,199
41.111,1430.111,194.111,0.0836560805577072,2,194.111,0.6236429821129277,54.31751469661905,108
41.111,1430.111,389.111,0.0557707203718048,2,389.111,0.835068496852769,61.343933490948245,72
42.111,1422.111,967.111,0.9502002258958824,2,967.111,0.915228197294636,70.32053503139608,9254
42.111,1422.111,150.111,0.0197145497484341,2,150.111,0.8718221778795036,67.635103213053,192
42.111,1422.111,398.111,0.0152993120443577,2,398.111,0.8569603651506198,64.61326556903691,149
42.111,1422.111,173.111,0.009138515247972,2,173.111,0.7231770799124289,57.464604414378336,89
42.111,1422.111,584.111,0.0056473970633535,2,584.111,0.8910173561393966,69.54189174889652,55
42.111,1423.111,956.111,0.876337992696134,2,956.111,0.7671337300057967,64.63069807725566,6959
42.111,1423.111,830.111,0.0457121269361541,2,830.111,0.6862305527688113,56.97034433725127,363
42.111,1423.111,221.111,0.0303488225664274,2,221.111,0.8997176310745393,74.08675050255647,241
42.111,1423.111,151.111,0.0288376778743231,2,151.111,0.6740012116885733,56.19936498460738,229
42.111,1423.111,391.111,0.0187633799269613,2,391.111,0.839208885860679,65.76119456311974,149
42.111,1424.111,962.111,0.8595703751202308,2,962.111,0.864144611986335,69.63761461931759,5362
42.111,1424.111,836.111,0.0440846425136261,2,836.111,0.748563734611711,61.39200637683809,275
42.111,1424.111,222.111,0.0371914075024046,2,222.111,0.9239138956764077,73.36365825860015,232
42.111,1424.111,157.111,0.030298172491183,2,157.111,0.8317047928729892,63.01264057974755,189
42.111,1424.111,392.111,0.0288554023725553,2,392.111,0.7441315085522737,61.06320940583619,180
42.111,1425.111,1019.111,0.9471109040074556,2,1019.111,0.8986110897700011,74.25058552782552,4065
42.111,1425.111,152.111,0.0528890959925442,2,152.111,0.6511186304066994,54.82446105735723,227
42.111,1426.111,1018.111,1.0,2,1018.111,0.8280695551422148,64.2545218804515,2831
42.111,1429.111,1021.111,1.0,2,1021.111,0.8780724944939554,69.49067844544612,6026
44.111,1422.111,967.111,0.9502002258958824,2,967.111,0.915228197294636,70.32053503139608,9254
44.111,1422.111,150.111,0.0197145497484341,2,150.111,0.8718221778795036,67.635103213053,192
44.111,1422.111,398.111,0.0152993120443577,2,398.111,0.8569603651506198,64.61326556903691,149
44.111,1422.111,173.111,0.009138515247972,2,173.111,0.7231770799124289,57.464604414378336,89
44.111,1422.111,584.111,0.0056473970633535,2,584.111,0.8910173561393966,69.54189174889652,55
44.111,1423.111,956.111,0.876337992696134,2,956.111,0.7671337300057967,64.63069807725566,6959
44.111,1423.111,830.111,0.0457121269361541,2,830.111,0.6862305527688113,56.97034433725127,363
44.111,1423.111,221.111,0.0303488225664274,2,221.111,0.8997176310745393,74.08675050255647,241
44.111,1423.111,151.111,0.0288376778743231,2,151.111,0.6740012116885733,56.19936498460738,229
44.111,1423.111,391.111,0.0187633799269613,2,391.111,0.839208885860679,65.76119456311974,149
44.111,1424.111,962.111,0.8595703751202308,2,962.111,0.864144611986335,69.63761461931759,5362
44.111,1424.111,836.111,0.0440846425136261,2,836.111,0.748563734611711,61.39200637683809,275
44.111,1424.111,222.111,0.0371914075024046,2,222.111,0.9239138956764077,73.36365825860015,232
44.111,1424.111,157.111,0.030298172491183,2,157.111,0.8317047928729892,63.01264057974755,189
44.111,1424.111,392.111,0.0288554023725553,2,392.111,0.7441315085522737,61.06320940583619,180
44.111,1425.111,1019.111,0.9471109040074556,2,1019.111,0.8986110897700011,74.25058552782552,4065
44.111,1425.111,152.111,0.0528890959925442,2,152.111,0.6511186304066994,54.82446105735723,227
44.111,1426.111,1018.111,1.0,2,1018.111,0.8280695551422148,64.2545218804515,2831
44.111,1429.111,1021.111,1.0,2,1021.111,0.8780724944939554,69.49067844544612,6026
45.111,1172.111,431.111,1.0,2,431.111,0.7654316581377397,61.959795731743064,1929
45.111,1173.111,432.111,1.0,2,432.111,0.7654000520790859,64.84313460377227,1933
45.111,1174.111,501.111,1.0,2,501.111,0.7755576692800283,62.873389575734315,1910
45.111,1175.111,502.111,1.0,2,502.111,0.7848615943720563,64.76336909402023,1524
45.111,1177.111,433.111,1.0,2,433.111,0.8430889764947931,65.42518680548427,1141
45.111,1178.111,434.111,1.0,2,434.111,0.8995948458407167,70.59932336240624,1396
45.111,1179.111,457.111,1.0,2,457.111,0.8555662348441223,67.03571173080428,362
45.111,1180.111,427.111,1.0,2,427.111,0.6835217326184068,57.90035032386972,385
45.111,1182.111,504.111,1.0,2,504.111,0.9424131365457559,77.44662459289982,886
45.111,1184.111,516.111,1.0,2,516.111,0.8337782506412047,62.356174983002916,1088
45.111,1189.111,522.111,1.0,2,522.111,0.9194520554299529,71.14858559919261,516
45.111,1190.111,426.111,1.0,2,426.111,0.8455971208668421,67.790518849895,292
45.111,1195.111,437.111,1.0,2,437.111,0.9101885100156042,69.05170430024961,650
45.111,1201.111,1036.111,1.0,2,1036.111,0.6903989198951072,58.237822869969655,71
45.111,1217.111,430.111,1.0,2,430.111,0.9357046682646387,68.45610966596287,216
45.111,1422.111,967.111,0.9502002258958824,2,967.111,0.915228197294636,70.32053503139608,9254
45.111,1422.111,150.111,0.0197145497484341,2,150.111,0.8718221778795036,67.635103213053,192
45.111,1422.111,398.111,0.0152993120443577,2,398.111,0.8569603651506198,64.61326556903691,149
45.111,1422.111,173.111,0.009138515247972,2,173.111,0.7231770799124289,57.464604414378336,89
45.111,1422.111,584.111,0.0056473970633535,2,584.111,0.8910173561393966,69.54189174889652,55
45.111,1423.111,956.111,0.876337992696134,2,956.111,0.7671337300057967,64.63069807725566,6959
45.111,1423.111,830.111,0.0457121269361541,2,830.111,0.6862305527688113,56.97034433725127,363
45.111,1423.111,221.111,0.0303488225664274,2,221.111,0.8997176310745393,74.08675050255647,241
45.111,1423.111,151.111,0.0288376778743231,2,151.111,0.6740012116885733,56.19936498460738,229
45.111,1423.111,391.111,0.0187633799269613,2,391.111,0.839208885860679,65.76119456311974,149
45.111,1424.111,962.111,0.8595703751202308,2,962.111,0.864144611986335,69.63761461931759,5362
45.111,1424.111,836.111,0.0440846425136261,2,836.111,0.748563734611711,61.39200637683809,275
45.111,1424.111,222.111,0.0371914075024046,2,222.111,0.9239138956764077,73.36365825860015,232
45.111,1424.111,157.111,0.030298172491183,2,157.111,0.8317047928729892,63.01264057974755,189
45.111,1424.111,392.111,0.0288554023725553,2,392.111,0.7441315085522737,61.06320940583619,180
45.111,1426.111,1018.111,1.0,2,1018.111,0.8280695551422148,64.2545218804515,2831
45.111,1429.111,1021.111,1.0,2,1021.111,0.8780724944939554,69.49067844544612,6026
46.111,1172.111,431.111,1.0,2,431.111,0.7654316581377397,61.959795731743064,1929
46.111,1173.111,432.111,1.0,2,432.111,0.7654000520790859,64.84313460377227,1933
46.111,1174.111,501.111,1.0,2,501.111,0.7755576692800283,62.873389575734315,1910
46.111,1175.111,502.111,1.0,2,502.111,0.7848615943720563,64.76336909402023,1524
46.111,1177.111,433.111,1.0,2,433.111,0.8430889764947931,65.42518680548427,1141
46.111,1178.111,434.111,1.0,2,434.111,0.8995948458407167,70.59932336240624,1396
46.111,1179.111,457.111,1.0,2,457.111,0.8555662348441223,67.03571173080428,362
46.111,1180.111,427.111,1.0,2,427.111,0.6835217326184068,57.90035032386972,385
46.111,1182.111,504.111,1.0,2,504.111,0.9424131365457559,77.44662459289982,886
46.111,1184.111,516.111,1.0,2,516.111,0.8337782506412047,62.356174983002916,1088
46.111,1187.111,521.111,1.0,2,521.111,0.7849429457464309,61.742826801525325,483
46.111,1190.111,426.111,1.0,2,426.111,0.8455971208668421,67.790518849895,292
46.111,1195.111,437.111,1.0,2,437.111,0.9101885100156042,69.05170430024961,650
46.111,1201.111,1036.111,1.0,2,1036.111,0.6903989198951072,58.237822869969655,71
46.111,1422.111,967.111,0.9502002258958824,2,967.111,0.915228197294636,70.32053503139608,9254
46.111,1422.111,150.111,0.0197145497484341,2,150.111,0.8718221778795036,67.635103213053,192
46.111,1422.111,398.111,0.0152993120443577,2,398.111,0.8569603651506198,64.61326556903691,149
46.111,1422.111,173.111,0.009138515247972,2,173.111,0.7231770799124289,57.464604414378336,89
46.111,1422.111,584.111,0.0056473970633535,2,584.111,0.8910173561393966,69.54189174889652,55
46.111,1423.111,956.111,0.876337992696134,2,956.111,0.7671337300057967,64.63069807725566,6959
46.111,1423.111,830.111,0.0457121269361541,2,830.111,0.6862305527688113,56.97034433725127,363
46.111,1423.111,221.111,0.0303488225664274,2,221.111,0.8997176310745393,74.08675050255647,241
46.111,1423.111,151.111,0.0288376778743231,2,151.111,0.6740012116885733,56.19936498460738,229
46.111,1423.111,391.111,0.0187633799269613,2,391.111,0.839208885860679,65.76119456311974,149
46.111,1424.111,962.111,0.8595703751202308,2,962.111,0.864144611986335,69.63761461931759,5362
46.111,1424.111,836.111,0.0440846425136261,2,836.111,0.748563734611711,61.39200637683809,275
46.111,1424.111,222.111,0.0371914075024046,2,222.111,0.9239138956764077,73.36365825860015,232
46.111,1424.111,157.111,0.030298172491183,2,157.111,0.8317047928729892,63.01264057974755,189
46.111,1424.111,392.111,0.0288554023725553,2,392.111,0.7441315085522737,61.06320940583619,180
46.111,1425.111,1019.111,0.9471109040074556,2,1019.111,0.8986110897700011,74.25058552782552,4065
46.111,1425.111,152.111,0.0528890959925442,2,152.111,0.6511186304066994,54.82446105735723,227
46.111,1426.111,1018.111,1.0,2,1018.111,0.8280695551422148,64.2545218804515,2831
47.111,1172.111,431.111,1.0,2,431.111,0.7654316581377397,61.959795731743064,1929
47.111,1173.111,432.111,1.0,2,432.111,0.7654000520790859,64.84313460377227,1933
47.111,1174.111,501.111,1.0,2,501.111,0.7755576692800283,62.873389575734315,1910
47.111,1175.111,502.111,1.0,2,502.111,0.7848615943720563,64.76336909402023,1524
47.111,1177.111,433.111,1.0,2,433.111,0.8430889764947931,65.42518680548427,1141
47.111,1178.111,434.111,1.0,2,434.111,0.8995948458407167,70.59932336240624,1396
47.111,1179.111,457.111,1.0,2,457.111,0.8555662348441223,67.03571173080428,362
47.111,1180.111,427.111,1.0,2,427.111,0.6835217326184068,57.90035032386972,385
47.111,1182.111,504.111,1.0,2,504.111,0.9424131365457559,77.44662459289982,886
47.111,1184.111,516.111,1.0,2,516.111,0.8337782506412047,62.356174983002916,1088
47.111,1195.111,437.111,1.0,2,437.111,0.9101885100156042,69.05170430024961,650
47.111,1201.111,1036.111,1.0,2,1036.111,0.6903989198951072,58.237822869969655,71
47.111,1422.111,967.111,0.9502002258958824,2,967.111,0.915228197294636,70.32053503139608,9254
47.111,1422.111,150.111,0.0197145497484341,2,150.111,0.8718221778795036,67.635103213053,192
47.111,1422.111,398.111,0.0152993120443577,2,398.111,0.8569603651506198,64.61326556903691,149
47.111,1422.111,173.111,0.009138515247972,2,173.111,0.7231770799124289,57.464604414378336,89
47.111,1422.111,584.111,0.0056473970633535,2,584.111,0.8910173561393966,69.54189174889652,55
47.111,1423.111,956.111,0.876337992696134,2,956.111,0.7671337300057967,64.63069807725566,6959
47.111,1423.111,830.111,0.0457121269361541,2,830.111,0.6862305527688113,56.97034433725127,363
47.111,1423.111,221.111,0.0303488225664274,2,221.111,0.8997176310745393,74.08675050255647,241
47.111,1423.111,151.111,0.0288376778743231,2,151.111,0.6740012116885733,56.19936498460738,229
47.111,1423.111,391.111,0.0187633799269613,2,391.111,0.839208885860679,65.76119456311974,149
47.111,1424.111,962.111,0.8595703751202308,2,962.111,0.864144611986335,69.63761461931759,5362
47.111,1424.111,836.111,0.0440846425136261,2,836.111,0.748563734611711,61.39200637683809,275
47.111,1424.111,222.111,0.0371914075024046,2,222.111,0.9239138956764077,73.36365825860015,232
47.111,1424.111,157.111,0.030298172491183,2,157.111,0.8317047928729892,63.01264057974755,189
47.111,1424.111,392.111,0.0288554023725553,2,392.111,0.7441315085522737,61.06320940583619,180
47.111,1429.111,1021.111,1.0,2,1021.111,0.8780724944939554,69.49067844544612,6026
48.111,1172.111,431.111,1.0,2,431.111,0.7654316581377397,61.959795731743064,1929
48.111,1173.111,432.111,1.0,2,432.111,0.7654000520790859,64.84313460377227,1933
48.111,1174.111,501.111,1.0,2,501.111,0.7755576692800283,62.873389575734315,1910
48.111,1175.111,502.111,1.0,2,502.111,0.7848615943720563,64.76336909402023,1524
48.111,1177.111,433.111,1.0,2,433.111,0.8430889764947931,65.42518680548427,1141
48.111,1178.111,434.111,1.0,2,434.111,0.8995948458407167,70.59932336240624,1396
48.111,1179.111,457.111,1.0,2,457.111,0.8555662348441223,67.03571173080428,362
48.111,1180.111,427.111,1.0,2,427.111,0.6835217326184068,57.90035032386972,385
48.111,1182.111,504.111,1.0,2,504.111,0.9424131365457559,77.44662459289982,886
48.111,1184.111,516.111,1.0,2,516.111,0.8337782506412047,62.356174983002916,1088
48.111,1187.111,521.111,1.0,2,521.111,0.7849429457464309,61.742826801525325,483
48.111,1190.111,426.111,1.0,2,426.111,0.8455971208668421,67.790518849895,292
48.111,1201.111,1036.111,1.0,2,1036.111,0.6903989198951072,58.237822869969655,71
48.111,1422.111,967.111,0.9502002258958824,2,967.111,0.915228197294636,70.32053503139608,9254
48.111,1422.111,150.111,0.0197145497484341,2,150.111,0.8718221778795036,67.635103213053,192
48.111,1422.111,398.111,0.0152993120443577,2,398.111,0.8569603651506198,64.61326556903691,149
48.111,1422.111,173.111,0.009138515247972,2,173.111,0.7231770799124289,57.464604414378336,89
48.111,1422.111,584.111,0.0056473970633535,2,584.111,0.8910173561393966,69.54189174889652,55
48.111,1423.111,956.111,0.876337992696134,2,956.111,0.7671337300057967,64.63069807725566,6959
48.111,1423.111,830.111,0.0457121269361541,2,830.111,0.6862305527688113,56.97034433725127,363
48.111,1423.111,221.111,0.0303488225664274,2,221.111,0.8997176310745393,74.08675050255647,241
48.111,1423.111,151.111,0.0288376778743231,2,151.111,0.6740012116885733,56.19936498460738,229
48.111,1423.111,391.111,0.0187633799269613,2,391.111,0.839208885860679,65.76119456311974,149
48.111,1424.111,962.111,0.8595703751202308,2,962.111,0.864144611986335,69.63761461931759,5362
48.111,1424.111,836.111,0.0440846425136261,2,836.111,0.748563734611711,61.39200637683809,275
48.111,1424.111,222.111,0.0371914075024046,2,222.111,0.9239138956764077,73.36365825860015,232
48.111,1424.111,157.111,0.030298172491183,2,157.111,0.8317047928729892,63.01264057974755,189
48.111,1424.111,392.111,0.0288554023725553,2,392.111,0.7441315085522737,61.06320940583619,180
49.111,1166.111,505.111,1.0,2,505.111,0.9360656858857994,70.17956813845845,624
49.111,1172.111,431.111,1.0,1,49.111__431.111,0.7766015791787998,61.533138792136256,1
49.111,1173.111,432.111,1.0,2,432.111,0.7654000520790859,64.84313460377227,1933
49.111,1174.111,501.111,1.0,2,501.111,0.7755576692800283,62.873389575734315,1910
49.111,1175.111,502.111,1.0,2,502.111,0.7848615943720563,64.76336909402023,1524
49.111,1177.111,433.111,1.0,2,433.111,0.8430889764947931,65.42518680548427,1141
49.111,1178.111,434.111,1.0,2,434.111,0.8995948458407167,70.59932336240624,1396
49.111,1179.111,457.111,1.0,2,457.111,0.8555662348441223,67.03571173080428,362
49.111,1180.111,427.111,1.0,2,427.111,0.6835217326184068,57.90035032386972,385
49.111,1182.111,504.111,1.0,2,504.111,0.9424131365457559,77.44662459289982,886
49.111,1184.111,516.111,1.0,2,516.111,0.8337782506412047,62.356174983002916,1088
49.111,1189.111,522.111,1.0,2,522.111,0.9194520554299529,71.14858559919261,516
49.111,1195.111,437.111,1.0,2,437.111,0.9101885100156042,69.05170430024961,650
49.111,1201.111,1036.111,1.0,2,1036.111,0.6903989198951072,58.237822869969655,71
49.111,1217.111,430.111,1.0,2,430.111,0.9357046682646387,68.45610966596287,216
49.111,1220.111,428.111,1.0,2,428.111,0.8287841151568013,64.57613132235363,238
49.111,1224.111,463.111,1.0,2,463.111,0.929927136757738,69.53001000620871,168
49.111,1231.111,474.111,1.0,2,474.111,0.941709299603782,66.88337115560725,206
49.111,1422.111,967.111,0.9502002258958824,2,967.111,0.915228197294636,70.32053503139608,9254
49.111,1422.111,150.111,0.0197145497484341,2,150.111,0.8718221778795036,67.635103213053,192
49.111,1422.111,398.111,0.0152993120443577,2,398.111,0.8569603651506198,64.61326556903691,149
49.111,1422.111,173.111,0.009138515247972,2,173.111,0.7231770799124289,57.464604414378336,89
49.111,1422.111,584.111,0.0056473970633535,2,584.111,0.8910173561393966,69.54189174889652,55
49.111,1423.111,956.111,0.876337992696134,2,956.111,0.7671337300057967,64.63069807725566,6959
49.111,1423.111,830.111,0.0457121269361541,2,830.111,0.6862305527688113,56.97034433725127,363
49.111,1423.111,221.111,0.0303488225664274,2,221.111,0.8997176310745393,74.08675050255647,241
49.111,1423.111,151.111,0.0288376778743231,2,151.111,0.6740012116885733,56.19936498460738,229
49.111,1423.111,391.111,0.0187633799269613,2,391.111,0.839208885860679,65.76119456311974,149
49.111,1424.111,962.111,0.8595703751202308,2,962.111,0.864144611986335,69.63761461931759,5362
49.111,1424.111,836.111,0.0440846425136261,2,836.111,0.748563734611711,61.39200637683809,275
49.111,1424.111,222.111,0.0371914075024046,2,222.111,0.9239138956764077,73.36365825860015,232
49.111,1424.111,157.111,0.030298172491183,2,157.111,0.8317047928729892,63.01264057974755,189
49.111,1424.111,392.111,0.0288554023725553,2,392.111,0.7441315085522737,61.06320940583619,180
49.111,1425.111,1019.111,0.9471109040074556,2,1019.111,0.8986110897700011,74.25058552782552,4065
49.111,1425.111,152.111,0.0528890959925442,2,152.111,0.6511186304066994,54.82446105735723,227
49.111,1429.111,1021.111,1.0,2,1021.111,0.8780724944939554,69.49067844544612,6026
50.111,1422.111,967.111,0.9502002258958824,2,967.111,0.915228197294636,70.32053503139608,9254
50.111,1422.111,150.111,0.0197145497484341,2,150.111,0.8718221778795036,67.635103213053,192
50.111,1422.111,398.111,0.0152993120443577,2,398.111,0.8569603651506198,64.61326556903691,149
50.111,1422.111,173.111,0.009138515247972,2,173.111,0.7231770799124289,57.464604414378336,89
50.111,1422.111,584.111,0.0056473970633535,2,584.111,0.8910173561393966,69.54189174889652,55
50.111,1423.111,956.111,0.876337992696134,2,956.111,0.7671337300057967,64.63069807725566,6959
50.111,1423.111,830.111,0.0457121269361541,2,830.111,0.6862305527688113,56.97034433725127,363
50.111,1423.111,221.111,0.0303488225664274,2,221.111,0.8997176310745393,74.08675050255647,241
50.111,1423.111,151.111,0.0288376778743231,2,151.111,0.6740012116885733,56.19936498460738,229
50.111,1423.111,391.111,0.0187633799269613,2,391.111,0.839208885860679,65.76119456311974,149
50.111,1424.111,962.111,0.8595703751202308,2,962.111,0.864144611986335,69.63761461931759,5362
50.111,1424.111,836.111,0.0440846425136261,2,836.111,0.748563734611711,61.39200637683809,275
50.111,1424.111,222.111,0.0371914075024046,2,222.111,0.9239138956764077,73.36365825860015,232
50.111,1424.111,157.111,0.030298172491183,2,157.111,0.8317047928729892,63.01264057974755,189
50.111,1424.111,392.111,0.0288554023725553,2,392.111,0.7441315085522737,61.06320940583619,180
50.111,1425.111,1019.111,0.9471109040074556,2,1019.111,0.8986110897700011,74.25058552782552,4065
50.111,1425.111,152.111,0.0528890959925442,2,152.111,0.6511186304066994,54.82446105735723,227
50.111,1426.111,1018.111,1.0,2,1018.111,0.8280695551422148,64.2545218804515,2831
50.111,1429.111,1021.111,1.0,2,1021.111,0.8780724944939554,69.49067844544612,6026
52.111,1282.111,45.111,1.0,2,45.111,0.8361824560823942,64.56549060840005,738
52.111,1283.111,48.111,1.0,2,48.111,0.8646075468604469,66.66779277397761,550
52.111,1303.111,182.111,0.6384615384615384,2,182.111,0.8332650651500461,63.7926396229829,83
52.111,1303.111,59.111,0.3615384615384615,2,59.111,0.9377059956784292,75.75584897264535,47
52.111,1332.111,73.111,0.8978444236176195,2,73.111,0.8658755641211194,67.85648454107078,958
52.111,1332.111,191.111,0.1021555763823805,2,191.111,0.6885759822515871,58.76466574548247,109
52.111,1346.111,518.111,0.6166832174776564,2,518.111,0.864003590811942,70.02596237311582,621
52.111,1346.111,122.111,0.2552135054617676,2,122.111,0.8657989231424359,68.81098152045934,257
52.111,1346.111,205.111,0.0794438927507447,2,205.111,0.7782630171045475,65.70641881167238,80
52.111,1346.111,406.111,0.0486593843098311,2,406.111,0.6931348073978949,54.15423016184403,49
52.111,1365.111,118.111,1.0,2,118.111,0.7015590348112428,57.79946910445885,1408
52.111,1372.111,70.111,0.864,2,70.111,0.7625184703022857,58.42741705138148,1404
52.111,1372.111,155.111,0.136,2,155.111,0.692225318300642,58.09809909198024,221
52.111,1373.111,44.111,1.0,2,44.111,0.7184940686224448,59.973819981978224,1025
52.111,1375.111,1.111,0.8691037735849056,2,1.111,0.7609279127914691,63.956252932508185,1474
52.111,1375.111,154.111,0.1308962264150943,2,154.111,0.6728359574812179,57.44066893044313,222
52.111,1376.111,2.111,0.8275862068965517,2,2.111,0.8105839658470665,68.32832856689963,984
52.111,1376.111,161.111,0.1724137931034483,2,161.111,0.6036724520464656,52.242852805187724,205
52.111,1385.111,3.111,1.0,2,3.111,0.917683130795173,73.51027762076238,383
52.111,1409.111,24.111,1.0,2,24.111,0.9598682856774494,74.59271039583884,84
52.111,1422.111,967.111,0.9502002258958824,2,967.111,0.915228197294636,70.32053503139608,9254
52.111,1422.111,150.111,0.0197145497484341,2,150.111,0.8718221778795036,67.635103213053,192
52.111,1422.111,398.111,0.0152993120443577,2,398.111,0.8569603651506198,64.61326556903691,149
52.111,1422.111,173.111,0.009138515247972,2,173.111,0.7231770799124289,57.464604414378336,89
52.111,1422.111,584.111,0.0056473970633535,2,584.111,0.8910173561393966,69.54189174889652,55
52.111,1423.111,956.111,0.876337992696134,2,956.111,0.7671337300057967,64.63069807725566,6959
52.111,1423.111,830.111,0.0457121269361541,2,830.111,0.6862305527688113,56.97034433725127,363
52.111,1423.111,221.111,0.0303488225664274,2,221.111,0.8997176310745393,74.08675050255647,241
52.111,1423.111,151.111,0.0288376778743231,2,151.111,0.6740012116885733,56.19936498460738,229
52.111,1423.111,391.111,0.0187633799269613,2,391.111,0.839208885860679,65.76119456311974,149
52.111,1424.111,962.111,0.8595703751202308,2,962.111,0.864144611986335,69.63761461931759,5362
52.111,1424.111,836.111,0.0440846425136261,2,836.111,0.748563734611711,61.39200637683809,275
