university_id,course_id,degree_id,degree_course_key,snapshot_type,as_of_part_id,support_count,pass_rate,avg_mark,retake_rate,source_level,link_used,link_weight
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20164,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20171,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20172,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20173,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20181,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20182,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20183,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20191,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20192,0,,,,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20193,1,1.0,61.0,0.0,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20201,1,1.0,61.0,0.0,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20202,24,0.875,69.66666666666667,0.0,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20203,31,0.9032258064516129,70.87096774193549,0.16129032258064516,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20211,32,0.90625,71.5,0.1875,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20212,80,0.85,68.1875,0.0875,1,,
111,1.111,7.111,7.111__1.111,PRE_SEMESTER,20213,102,0.8529411764705882,68.29411764705883,0.18627450980392157,1,,
111,1.111,7.111,7.111__1.111,TRAIN_END_STATE,TRAIN_END_STATE,107,0.8598130841121495,68.80373831775701,0.205607476635514,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20051,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20052,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20053,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20061,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20062,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20063,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20071,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20072,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20073,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20081,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20082,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20083,0,,,,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20091,0,,,,1,,
