university_id,new_course_id,new_course_name,new_course_name_key,new_course_name_stem,new_course_credits,new_course_requirement_type_id,new_course_degree_ids,new_course_family_count,new_course_scope,new_course_valid_rows,old_course_id,old_course_name,old_course_name_key,old_course_credits,credit_change,credit_changed,requirement_type_changed,old_course_degree_ids,old_course_train_support,old_course_train_pass_rate,old_course_train_avg_mark,predecessor_rank,predecessor_count_for_new_course,relationship_type,weight_hint,match_method,scope_confidence,lineage_scope_used,lineage_rank_matched,effective_from_part_id,approval_status,notes,review_decision,reviewer_name,review_date,review_notes
111,1194.111,مدخل إلى الذكاء الصنعي,مدخل الي ذكاء صنعي,مدخل الي ذكاء صنعي,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,213,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111|6.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1195.111,نظرية المعلومات,نظريه معلومات,نظريه معلومات,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,316,437.111,نظرية المعلومات,نظريه معلومات,3.0,0.0,false,false,3.111|4.111|5.111|6.111|21.111,650,0.9123076923076923,69.15846153846154,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1196.111,شبكات الحاسوب,شبكات حاسوب,شبكات حاسوب,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,149,466.111,شبكات الحاسوب,شبكات حاسوب,3.0,0.0,false,true,3.111|5.111|6.111,548,0.9215328467153284,69.49270072992701,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1197.111,تطبيقات,تطبيقات,تطبيقات,2.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,84,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111|6.111,,20222,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1198.111,مشروع فصلي,مشروع فصلي,مشروع فصلي,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,25,538.111,مشروع  فصلي,مشروع فصلي,3.0,0.0,false,true,3.111,206,0.9174757281553398,77.00970873786407,1,2,consolidated_into,0.555256064690027,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20231,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1198.111,مشروع فصلي,مشروع فصلي,مشروع فصلي,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,25,471.111,مشروع  فصلي,مشروع فصلي,3.0,0.0,false,true,6.111,165,0.9878787878787879,82.64848484848486,2,2,consolidated_into,0.444743935309973,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20231,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1198.111,مشروع فصلي,مشروع فصلي,مشروع فصلي,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,25,456.111,مشروع  فصلي,مشروع فصلي,3.0,0.0,false,true,4.111,4,0.75,68.75,3,2,candidate_below_support,,name_key_global,in_lineage,3.111|4.111|5.111|6.111,1,20231,pending,"Name-key candidate retained for visibility, but raw TRAIN support 4 is below min_support=20.",,,,
111,1198.111,مشروع فصلي,مشروع فصلي,مشروع فصلي,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,25,486.111,مشروع  فصلي,مشروع فصلي,3.0,0.0,false,true,5.111,4,0.75,65.25,4,2,candidate_below_support,,name_key_global,in_lineage,3.111|4.111|5.111|6.111,1,20231,pending,"Name-key candidate retained for visibility, but raw TRAIN support 4 is below min_support=20.",,,,
111,1199.111,مشروع تخرج1,مشروع تخرج#1,مشروع تخرج,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,8,539.111,مشروع التخرج 1,مشروع تخرج#1,3.0,0.0,false,true,3.111,148,0.972972972972973,80.36486486486487,1,2,consolidated_into,0.5138888888888888,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20232,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1199.111,مشروع تخرج1,مشروع تخرج#1,مشروع تخرج,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,8,472.111,مشروع التخرج 1,مشروع تخرج#1,3.0,0.0,false,true,6.111,140,0.9928571428571429,82.33571428571429,2,2,consolidated_into,0.4861111111111111,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20232,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1199.111,مشروع تخرج1,مشروع تخرج#1,مشروع تخرج,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,8,488.111,مشروع التخرج 1,مشروع تخرج#1,3.0,0.0,false,true,5.111,4,1.0,86.25,3,2,candidate_below_support,,name_key_global,in_lineage,3.111|4.111|5.111|6.111,1,20232,pending,"Name-key candidate retained for visibility, but raw TRAIN support 4 is below min_support=20.",,,,
111,1199.111,مشروع تخرج1,مشروع تخرج#1,مشروع تخرج,3.0,3,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,8,446.111,مشروع التخرج 1,مشروع تخرج#1,3.0,0.0,false,true,4.111,3,1.0,88.0,4,2,candidate_below_support,,name_key_global,in_lineage,3.111|4.111|5.111|6.111,1,20232,pending,"Name-key candidate retained for visibility, but raw TRAIN support 3 is below min_support=20.",,,,
111,1201.111,الرياضيات الترميمية,رياضيات ترميميه,رياضيات ترميميه,4.0,4,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,122,1036.111,رياضيات ترميمية,رياضيات ترميميه,4.0,0.0,false,false,3.111|4.111|5.111|6.111|21.111,71,0.647887323943662,56.16901408450704,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1203.111,نظرية الألعاب,نظريه العاب,نظريه العاب,3.0,5,27.111|29.111|47.111|48.111,1,specific,81,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111|6.111,,20231,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1204.111,مدخل إلى تعلم الآلة,مدخل الي تعلم اله,مدخل الي تعلم اله,3.0,5,26.111|27.111|29.111|30.111|45.111|46.111|47.111|48.111,2,specific,112,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111|6.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1205.111,معالجة الصور وتحليلها,معالجه صور وتحليلها,معالجه صور وتحليلها,3.0,5,26.111|27.111|46.111|47.111,1,specific,55,451.111,معالجة الصور وتحليلها,معالجه صور وتحليلها,3.0,0.0,false,true,3.111|4.111|5.111,57,0.9649122807017544,73.75438596491227,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1206.111,النمذجة العددية,نمذجه عدديه,نمذجه عدديه,3.0,5,27.111|47.111,1,specific,11,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20232,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1207.111,الذكاء الصنعي المتقدم,ذكاء صنعي متقدم,ذكاء صنعي متقدم,3.0,5,27.111|47.111,1,specific,12,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1208.111,تقانات إحصائية في علوم البيانات,تقانات احصاييه في علوم بيانات,تقانات احصاييه في علوم بيانات,3.0,5,27.111|47.111,1,specific,7,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20231,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1209.111,مدخل إلى البيانات الكبيرة,مدخل الي بيانات كبيره,مدخل الي بيانات كبيره,3.0,5,27.111|47.111,1,specific,3,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20232,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1210.111,مدخل إلى التعلم العميق,مدخل الي تعلم عميق,مدخل الي تعلم عميق,3.0,5,27.111|47.111,1,specific,5,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20232,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1212.111,معالجة اللغات الطبيعية,معالجه لغات طبيعيه,معالجه لغات طبيعيه,3.0,5,27.111|47.111,1,specific,12,448.111,معالجة اللغات الطبيعية,معالجه لغات طبيعيه,3.0,0.0,false,true,4.111,1,1.0,97.0,1,0,candidate_below_support,,name_key_global,in_lineage,3.111|4.111|5.111,1,20232,pending,"Name-key candidate retained for visibility, but raw TRAIN support 1 is below min_support=20.",,,,
111,1213.111,مدخل إلى الرؤية الحاسوبية,مدخل الي رويه حاسوبيه,مدخل الي رويه حاسوبيه,3.0,5,26.111|27.111|46.111|47.111,1,specific,9,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20231,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1214.111,النظم الخبيرة,نظم خبيره,نظم خبيره,3.0,5,27.111|47.111,1,specific,11,441.111,النظم الخبيرة,نظم خبيره,3.0,0.0,false,false,3.111|4.111,119,0.9831932773109243,71.29411764705883,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1216.111,الإشارات والنظم,اشارات والنظم,اشارات والنظم,3.0,5,29.111|30.111|31.111|45.111|48.111|49.111,3,specific,27,458.111,الإشارات والنظم,اشارات والنظم,3.0,0.0,false,false,5.111|6.111,260,0.8615384615384616,64.91538461538461,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1217.111,الدارات الإلكترونية1,دارات الكترونيه#1,دارات الكترونيه,3.0,5,30.111|31.111|45.111|49.111,2,specific,37,430.111,الدارات الإلكترونية 1,دارات الكترونيه#1,3.0,0.0,false,false,5.111|6.111,216,0.9444444444444444,68.72222222222223,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1218.111,الدارات الإلكترونية2,دارات الكترونيه#2,دارات الكترونيه,3.0,5,30.111|31.111|45.111|49.111,2,specific,10,459.111,الدارات الإلكترونية 2,دارات الكترونيه#2,3.0,0.0,false,false,5.111|6.111,186,0.8978494623655914,67.96774193548387,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|5.111|6.111,1,20222,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1220.111,الدارات الكهربائية2,دارات كهرباييه#2,دارات كهرباييه,3.0,5,31.111|49.111,1,specific,6,428.111,الدارات الكهربائية 2,دارات كهرباييه#2,3.0,0.0,false,false,5.111|6.111,238,0.8277310924369747,64.49159663865547,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|5.111|6.111,1,20231,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1224.111,الاتصالات الرقمية,اتصالات رقميه,اتصالات رقميه,3.0,5,31.111|49.111,1,specific,1,463.111,الاتصالات الرقمية,اتصالات رقميه,3.0,0.0,false,false,5.111|6.111,168,0.9404761904761905,70.0,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|5.111|6.111,1,20232,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1231.111,الاتصالات النقالة واللاسلكية,اتصالات نقاله واللاسلكيه,اتصالات نقاله واللاسلكيه,3.0,5,31.111|49.111,1,specific,1,474.111,الاتصالات النقالة واللاسلكية,اتصالات نقاله واللاسلكيه,3.0,0.0,false,true,3.111|6.111,206,0.9514563106796117,67.00970873786407,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|5.111|6.111,1,20233,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1235.111,تصميم المترجمات,تصميم مترجمات,تصميم مترجمات,3.0,5,26.111|27.111|29.111|46.111|47.111|48.111,1,specific,140,523.111,تصميم المترجمات,تصميم مترجمات,3.0,0.0,false,false,3.111|4.111,319,0.9153605015673981,69.3667711598746,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1236.111,بنيان البرمجيات,بنيان برمجيات,بنيان برمجيات,3.0,5,26.111|46.111,1,specific,113,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20222,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1237.111,نظم قواعد البيانات,نظم قواعد بيانات,نظم قواعد بيانات,3.0,5,26.111|27.111|29.111|46.111|47.111|48.111,1,specific,237,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111|6.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1238.111,النظم الموزعة والحوسبة السحابية,نظم موزعه والحوسبه سحابيه,نظم موزعه والحوسبه سحابيه,3.0,5,26.111|27.111|29.111|30.111|31.111|45.111|46.111|47.111|48.111|49.111,3,specific,63,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111|6.111,,20222,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1239.111,تصميم نظم البرمجيات,تصميم نظم برمجيات,تصميم نظم برمجيات,3.0,5,26.111|46.111,1,specific,41,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20231,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1240.111,تطوير تطبيقات الويب,تطوير تطبيقات ويب,تطوير تطبيقات ويب,3.0,5,26.111|46.111,1,specific,18,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1241.111,إدارة المشاريع البرمجية,اداره مشاريع برمجيه,اداره مشاريع برمجيه,3.0,5,26.111|46.111,1,specific,30,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20232,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1242.111,تطوير تطبيقات الموبايل,تطوير تطبيقات موبايل,تطوير تطبيقات موبايل,3.0,5,26.111|46.111,1,specific,11,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20232,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1243.111,اختبار البرمجيات,اختبار برمجيات,اختبار برمجيات,3.0,5,26.111|46.111,1,specific,20,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20233,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1244.111,إدارة تشكيلة البرمجيات,اداره تشكيله برمجيات,اداره تشكيله برمجيات,3.0,5,26.111|46.111,1,specific,29,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111,,20231,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1246.111,قواعد البيانات المتقدمة,قواعد بيانات متقدمه,قواعد بيانات متقدمه,3.0,5,26.111|27.111|46.111|47.111,1,specific,90,533.111,قواعد البيانات المتقدمة,قواعد بيانات متقدمه,3.0,0.0,false,false,3.111|4.111,223,0.9103139013452914,69.68161434977578,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1246.111,قواعد البيانات المتقدمة,قواعد بيانات متقدمه,قواعد بيانات متقدمه,3.0,5,26.111|27.111|46.111|47.111,1,specific,90,367.111,قواعد بيانات متقدمة,قواعد بيانات متقدمه,3.0,0.0,false,false,18.111,39,0.6923076923076923,52.69230769230769,2,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111,,20221,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1249.111,نظم المعلومات الإدارية,نظم معلومات اداريه,نظم معلومات اداريه,3.0,6,26.111|27.111|46.111,1,specific,32,545.111,نظم المعلومات الإدارية,نظم معلومات اداريه,3.0,0.0,false,false,3.111,135,0.9629629629629629,72.82962962962964,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|4.111|5.111,1,20231,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1249.111,نظم المعلومات الإدارية,نظم معلومات اداريه,نظم معلومات اداريه,3.0,6,26.111|27.111|46.111,1,specific,32,195.111,نظم المعلومات الادارية,نظم معلومات اداريه,2.0,1.0,true,true,19.111,76,0.8026315789473685,60.76315789473684,2,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|4.111|5.111,,20231,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1252.111,المتحكمات الصغرية والنظم المضمنة,متحكمات صغريه والنظم مضمنه,متحكمات صغريه والنظم مضمنه,3.0,5,29.111|30.111|31.111|45.111|48.111|49.111,3,specific,14,461.111,المتحكمات الصغرية والنظم المضمنة,متحكمات صغريه والنظم مضمنه,3.0,0.0,false,false,5.111|6.111,177,0.9491525423728814,69.66666666666667,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|5.111|6.111,1,20221,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1253.111,الميكانيك النظري,ميكانيك نظري,ميكانيك نظري,3.0,5,30.111|45.111,1,specific,16,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|5.111|6.111,,20231,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1254.111,نظرية التحكم,نظريه تحكم,نظريه تحكم,3.0,5,30.111|45.111,1,specific,6,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|5.111|6.111,,20222,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1255.111,مدخل إلى الروبوتية,مدخل الي روبوتيه,مدخل الي روبوتيه,3.0,5,27.111|30.111|45.111|47.111,2,specific,14,445.111,مدخل إلى الروبوتية,مدخل الي روبوتيه,3.0,0.0,false,false,4.111,3,1.0,84.33333333333333,1,0,candidate_below_support,,name_key_global,in_lineage,3.111|4.111|5.111|6.111,1,20222,pending,"Name-key candidate retained for visibility, but raw TRAIN support 3 is below min_support=20.",,,,
111,1256.111,الحساسات والتحسس,حساسات والتحسس,حساسات والتحسس,3.0,5,30.111|45.111,1,specific,1,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|5.111|6.111,,20233,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1257.111,الآلات الكهربائية,الات كهرباييه,الات كهرباييه,3.0,5,30.111|45.111,1,specific,5,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|5.111|6.111,,20231,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1258.111,النظم الروبوتية,نظم روبوتيه,نظم روبوتيه,3.0,5,30.111|45.111,1,specific,4,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|5.111|6.111,,20232,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1259.111,الميكانيك والآلات,ميكانيك والالات,ميكانيك والالات,3.0,5,30.111|45.111,1,specific,4,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|5.111|6.111,,20232,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1260.111,التصميم بمساعدة الحاسوب,تصميم بمساعده حاسوب,تصميم بمساعده حاسوب,3.0,5,30.111|45.111,1,specific,5,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|5.111|6.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1267.111,بروتوكولات الشبكات الحاسوبية,بروتوكولات شبكات حاسوبيه,بروتوكولات شبكات حاسوبيه,3.0,5,29.111|48.111,1,specific,11,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|5.111|6.111,,20221,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1268.111,برمجة نظم التشغيل,برمجه نظم تشغيل,برمجه نظم تشغيل,3.0,5,29.111|48.111,1,specific,4,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|5.111|6.111,,20231,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1269.111,أساسيات أمن الحواسيب,اساسيات امن حواسيب,اساسيات امن حواسيب,3.0,5,29.111|48.111,1,specific,44,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|5.111|6.111,,20223,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1271.111,برمجة التطبيقات الشبكية,برمجه تطبيقات شبكيه,برمجه تطبيقات شبكيه,3.0,5,29.111|48.111,1,specific,13,544.111,برمجة التطبيقات الشبكية,برمجه تطبيقات شبكيه,3.0,0.0,false,true,3.111|6.111,243,0.8847736625514403,70.87654320987654,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|5.111|6.111,1,20231,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1271.111,برمجة التطبيقات الشبكية,برمجه تطبيقات شبكيه,برمجه تطبيقات شبكيه,3.0,5,29.111|48.111,1,specific,13,417.111,برمجة التطبيقات الشبكية,برمجه تطبيقات شبكيه,3.0,0.0,false,false,18.111,54,0.46296296296296297,44.94444444444444,2,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,3.111|5.111|6.111,,20231,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
111,1272.111,أمن نظم قواعد البيانات,امن نظم قواعد بيانات,امن نظم قواعد بيانات,3.0,5,26.111|27.111|29.111|46.111|47.111|48.111,1,specific,54,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111|6.111,,20231,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1273.111,أمن الشبكات والأمن السيبراني,امن شبكات والامن سيبراني,امن شبكات والامن سيبراني,3.0,5,29.111|48.111,1,specific,20,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|5.111|6.111,,20231,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1275.111,إدارة الشبكات الحاسوبية,اداره شبكات حاسوبيه,اداره شبكات حاسوبيه,3.0,5,27.111|29.111|30.111|45.111|47.111|48.111,2,specific,10,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|4.111|5.111|6.111,,20232,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1276.111,كشف التطفل وإدارة الاختراقات,كشف تطفل واداره اختراقات,كشف تطفل واداره اختراقات,3.0,5,29.111|48.111,1,specific,2,,,,,,unknown,unknown,,,,,,0,none,,none,,3.111|5.111|6.111,,20232,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1277.111,نظم الزمن الحقيقي,نظم زمن حقيقي,نظم زمن حقيقي,3.0,5,29.111|48.111,1,specific,1,536.111,نظم الزمن الحقيقي,نظم زمن حقيقي,3.0,0.0,false,true,3.111|5.111|6.111,353,0.9405099150141643,70.3201133144476,1,1,successor,1.0,name_key_union_lineage,in_lineage,3.111|5.111|6.111,1,20232,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1281.111,الاتصالات التسويقية المتكاملة,اتصالات تسويقيه متكامله,اتصالات تسويقيه متكامله,3.0,5,35.111|56.111,1,specific,4,,,,,,unknown,unknown,,,,,,0,none,,none,,7.111|10.111|11.111,,20232,pending,No TRAIN-present normalized-name predecessor exists in the catalog after structural exclusions.,,,,
111,1282.111,الاقتصاد الجزئي,اقتصاد جزيي,اقتصاد جزيي,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,373,45.111,الاقتصاد الجزئي,اقتصاد جزيي,2.0,1.0,true,false,7.111|8.111|9.111|10.111|11.111|12.111|22.111,738,0.8360433604336044,64.53794037940379,1,1,successor,1.0,name_key_global,in_lineage,ALL_TRAIN_PRESENT_COURSES,,20222,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1283.111,الاقتصاد الكلي,اقتصاد كلي,اقتصاد كلي,3.0,3,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,7,shared,109,48.111,الاقتصاد الكلي,اقتصاد كلي,2.0,1.0,true,false,7.111|8.111|9.111|10.111|11.111|12.111|22.111,550,0.8654545454545455,66.70727272727272,1,1,successor,1.0,name_key_global,in_lineage,ALL_TRAIN_PRESENT_COURSES,,20223,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1284.111,الإدارة الاستراتيجية,اداره استراتيجيه,اداره استراتيجيه,3.0,5,33.111|54.111,1,specific,3,84.111,إدارة استراتيجية,اداره استراتيجيه,3.0,0.0,false,false,8.111|12.111,177,0.9491525423728814,73.13559322033899,1,1,successor,1.0,name_key_union_lineage,in_lineage,8.111|10.111|11.111,1,20233,pending,TRAIN-supported normalized-name match is catalogued inside the corrected union lineage scope; proposal remains pending.,,,,
111,1284.111,الإدارة الاستراتيجية,اداره استراتيجيه,اداره استراتيجيه,3.0,5,33.111|54.111,1,specific,3,200.111,ادارة استراتيجية,اداره استراتيجيه,2.0,1.0,true,false,19.111,80,0.7625,58.7875,2,1,name_only_review_candidate,,cross_faculty_name_only_review_candidate,cross_faculty,8.111|10.111|11.111,,20233,pending,Normalized-name match lies outside lineage scope and has no TRAIN/VALID faculty intersection; visible and unweighted.,,,,
